"Group.1","x"
513,0.737041666666667
514,1.1179625
515,0.651770833333333
516,0.726141765114663
517,1.03080694444444
518,1.46390694444444
519,0.633068055555556
520,1.01311944444444
521,1.17695482974288
522,0.684029166666667
523,1.49169861111111
524,0.755930099857347
525,0.931119444444444
526,0.551843055555556
527,0.638031944444444
528,0.643938888888889
529,0.874363888888889
530,0.687225
531,1.40122361111111
532,1.35214583333333
533,0.4711625
534,0.585785813630042
535,0.746031944444444
536,0.560379166666667
537,0.393259722222222
538,0.331643055555556
539,0.496288888888889
540,0.744584722222222
541,0.656186111111111
542,1.02835138888889
543,0.899609722222222
544,0.906322446143155
545,0.927301388888889
546,0.712961111111111
547,0.67155
548,0.73605
549,0.6968125
550,0.734229166666667
551,0.742725
552,0.943198611111111
553,0.756305555555556
554,0.819554166666667
555,0.630780555555556
556,0.501633333333333
557,0.742765277777778
558,0.551654166666667
559,0.8945625
560,0.700018320610687
561,0.592829166666667
562,0.499744444444444
563,0.525751388888889
564,0.470754166666667
565,0.771126388888889
566,0.736283333333333
567,0.95606254343294
568,0.688206944444444
569,0.573113888888889
570,0.328166666666667
571,0.642013888888889
572,0.835079166666667
573,1.12629305555556
574,0.222997222222222
575,0.324177777777778
576,0.564119444444444
577,0.747243128964059
578,0.707927777777778
579,0.738447222222222
580,0.795131944444444
581,0.546595833333333
582,0.75675
583,1.03026388888889
584,0.781584722222222
585,0.744222222222222
586,0.713895833333333
587,0.758090277777778
588,0.862433333333333
589,0.800702777777778
590,0.653604166666667
591,0.827680555555556
592,0.665622222222222
593,0.701313888888889
594,0.241638888888889
595,0.987704166666667
596,0.929751388888889
597,0.446219444444444
598,0.840144444444444
599,0.772438888888889
600,1.15094788047255
601,0.799222222222222
602,0.913129166666667
603,0.841479166666667
604,0.692363888888889
605,0.519438888888889
606,0.835040277777778
607,0.888765277777778
608,1.1815875
609,1.15449166666667
610,0.721473611111111
611,1.10065555555556
612,0.858730555555556
613,0.626023611111111
614,0.928122222222222
615,1.02066111111111
616,1.16632083333333
617,0.775955555555556
618,0.683036111111111
619,0.894280555555556
620,0.796098611111111
621,0.788520833333333
622,0.760633333333333
623,1.14737777777778
624,1.0147125
625,0.810777777777778
626,0.901863888888889
627,0.871897222222222
628,0.860263888888889
629,0.816786111111111
630,0.984701388888889
631,0.940645833333333
632,1.2252375
633,1.26722114047288
634,0.967083333333333
635,1.1670125
636,1.59480694444444
637,1.05297916666667
638,1.19508472222222
639,1.52698888888889
640,0.889204166666667
641,1.05448472222222
642,0.968119444444444
643,1.21961111111111
644,1.46257916666667
645,0.760584722222222
646,1.17212361111111
647,0.810397222222222
648,1.2030875
649,1.32951666666667
650,1.33800555555556
651,1.431425
652,0.879395833333333
653,1.36419583333333
654,1.09509027777778
655,1.05453472222222
656,1.44836666666667
657,1.15294861111111
658,1.34856944444444
659,1.14784444444444
660,1.35928233657858
661,1.29558055555556
662,1.28744305555556
663,0.998311111111111
664,1.24006111111111
665,0.355665277777778
666,0.378769444444444
667,0.5632
668,0.891118055555556
669,0.344594444444444
670,1.00250138888889
671,0.342048611111111
672,1.03172638888889
673,1.04207777777778
674,1.44609583333333
675,1.28108194444444
676,1.04240277777778
677,1.50779583333333
678,1.81361111111111
679,1.31050277777778
680,1.49732361111111
681,1.53777638888889
682,1.42221805555556
683,1.03610277777778
684,1.60399583333333
685,1.81256527777778
686,1.51656805555556
687,1.19698194444444
688,1.45545555555556
689,1.21739819318972
690,1.34192916666667
691,1.75181805555556
692,1.3187875
693,0.969165277777778
694,1.09008055555556
695,1.94514722222222
696,1.14231944444444
697,1.19473940236275
698,1.61925555555556
699,2.17704305555556
700,2.04596388888889
701,1.22365277777778
702,1.43585833333333
703,1.49522222222222
704,1.72773194444444
705,1.22848333333333
706,1.53708611111111
707,1.57957222222222
708,1.22135694444444
709,1.60076666666667
710,1.10282083333333
711,1.28315694444444
712,1.37139444444444
713,1.90060833333333
714,1.91820694444444
715,1.248829742877
716,1.8216625
717,1.52503611111111
718,1.35399861111111
719,1.37678888888889
720,1.81337777777778
721,1.67295
722,1.56795
723,1.87150555555556
724,1.79186111111111
725,1.75847083333333
726,2.16184166666667
727,2.29094166666667
728,1.777025
729,1.53926527777778
730,1.91648472222222
731,1.14174027777778
732,1.04868611111111
733,1.59156388888889
734,1.51614444444444
735,1.26748888888889
736,1.17764861111111
737,1.41913194444444
738,1.24197222222222
739,1.31533055555556
740,1.18459583333333
741,1.99403333333333
742,2.00254065323141
743,1.40620277777778
744,1.86591111111111
745,1.48323055555556
746,1.0918625
747,1.51874166666667
748,1.3752125
749,1.20858888888889
750,1.29097083333333
751,1.61459583333333
752,1.30715833333333
753,1.14237638888889
754,1.55545555555556
755,1.96874166666667
756,1.65400416666667
757,1.60291388888889
758,1.85835
759,1.1393375
760,1.35689027777778
761,1.06573055555556
762,2.04032939541348
763,1.44761666666667
764,1.13065138888889
765,1.71698333333333
766,1.15940277777778
767,1.05438194444444
768,1.35455833333333
769,1.45991388888889
770,1.5171625
771,1.17501111111111
772,1.38041527777778
773,1.31979027777778
774,1.11432083333333
775,1.39250555555556
776,1.629825
777,1.34261666666667
778,1.05166944444444
779,1.477025
780,1.56513194444444
781,1.13461805555556
782,1.20316944444444
783,1.27536161335188
784,0.877088888888889
785,0.350338888888889
786,0.352166666666667
787,0.393555555555556
788,0.3536
789,0.925936111111111
790,0.792969444444444
791,0.807101388888889
792,0.722604166666667
793,1.15902083333333
794,1.41472777777778
795,1.73833888888889
796,1.29371944444444
797,1.56156944444444
798,1.08365138888889
799,1.1240875
800,1.52780694444444
801,1.23210555555556
802,1.16355138888889
803,1.534875
804,1.09465277777778
805,1.25136111111111
806,1.18535972222222
807,1.33164305555556
808,0.908644444444444
809,0.870329166666667
810,1.43502916666667
811,1.42605277777778
812,1.61527083333333
813,1.37225017373176
814,1.3999
815,1.13435555555556
816,0.951959722222222
817,1.30932222222222
818,1.71607638888889
819,1.49055
820,0.956645833333333
821,1.47850833333333
822,1.17477222222222
823,0.783858333333333
824,1.13327638888889
825,1.36858472222222
826,1.17799861111111
827,1.0686375
828,1.84549722222222
829,0.846425
830,1.0262125
831,1.30393333333333
832,1.94445416666667
833,1.55068472222222
834,1.10387638888889
835,1.16000416666667
836,1.03407222222222
837,0.969348611111111
838,1.29332638888889
839,1.56507638888889
840,1.24404027777778
841,0.808441666666667
842,1.13033055555556
843,0.942588888888889
844,0.724841666666667
845,0.880370833333333
846,0.627198611111111
847,0.700166666666667
848,0.457675
849,1.36987222222222
850,0.7650875
851,0.400009722222222
852,1.04011666666667
853,0.895555555555556
854,1.02150694444444
855,0.949258333333333
856,1.24304166666667
857,0.81685
858,1.46992916666667
859,1.21338333333333
860,1.32578333333333
861,1.11869444444444
862,1.058475
863,1.02562083333333
864,1.10018194444444
865,0.807477777777778
866,1.14605702364395
867,1.15100972222222
868,1.25274861111111
869,0.715459722222222
870,1.09814861111111
871,0.919522222222222
872,0.678380555555556
873,1.03119166666667
874,1.09734444444444
875,1.42257222222222
876,0.895631944444444
877,1.18659722222222
878,0.773869444444444
879,0.788247222222222
880,0.970308333333333
881,1.13990972222222
882,1.28394166666667
883,0.745841666666667
884,1.10959444444444
885,1.10341111111111
886,0.777831944444444
887,0.845634722222222
888,1.30728055555556
889,1.07105694444444
890,0.920623611111111
891,0.741034722222222
892,0.780004166666667
893,0.874536111111111
894,1.30248783877693
895,0.96175
896,1.58965416666667
897,0.904891666666667
898,0.795197222222222
899,1.31500555555556
900,1.10283472222222
901,1.16396111111111
902,1.20434305555556
903,1.08778888888889
904,0.869302777777778
905,1.21836944444444
906,0.876229166666667
907,0.733347222222222
908,1.21885555555556
909,0.839444444444444
910,0.520383333333333
911,0.558469444444444
912,0.843916666666667
913,0.796668055555556
914,0.76275
915,0.654180555555556
916,1.0202
917,1.25351666666667
918,0.682909722222222
919,0.782093055555556
920,0.638415277777778
921,0.868941666666667
922,0.870983333333333
923,0.922813888888889
924,0.871873435326843
925,0.790226388888889
926,0.802680555555556
927,0.747959722222222
928,0.916056944444444
929,0.8761
930,0.933343055555556
931,0.653843055555556
932,0.803109722222222
933,0.514056944444444
934,0.654604166666667
935,0.759340277777778
936,0.601065277777778
937,0.566447222222222
938,0.796802777777778
939,0.573475
940,0.810109722222222
941,0.902713888888889
942,0.967109722222222
943,0.513594444444444
944,0.351233333333333
945,0.350543055555556
946,0.782432244614315
947,0.5743875
948,0.226466666666667
949,0.232558333333333
950,0.209861111111111
951,0.249252777777778
952,0.244466666666667
953,0.258275
954,0.200683333333333
955,0.196238888888889
956,0.187679166666667
957,0.1900375
958,0.190843055555556
959,0.190830555555556
960,0.190109722222222
961,0.190758333333333
962,0.186438888888889
963,0.181456944444444
964,0.185502777777778
965,0.176834722222222
966,0.176886111111111
967,0.173818055555556
968,0.178863888888889
969,0.179245833333333
970,0.186281944444444
971,0.185825
972,0.187794444444444
973,1.04281723419041
974,0.866326388888889
975,0.961218055555556
976,0.964226388888889
977,0.850847222222222
978,0.606916666666667
979,1.29762083333333
980,0.953233333333333
981,0.909252777777778
982,0.805315277777778
983,0.903308333333333
984,0.714384722222222
985,0.967195833333333
986,1.13294166666667
987,1.09467083333333
988,1.17896388888889
989,0.848515277777778
990,1.05500694444444
991,1.04534027777778
992,1.05475416666667
993,0.905972222222222
994,1.06463194444444
995,0.943447222222222
996,0.856102777777778
997,1.19329861111111
998,0.785569444444444
999,0.9940625
1000,1.47739305555556
1001,1.20215555555556
1002,1.04287361111111
1003,0.954865277777778
1004,1.30025277777778
1005,0.934265277777778
1006,1.11984722222222
1007,1.45867777777778
1008,1.07635416666667
1009,0.9887375
1010,1.19900555555556
1011,1.29206666666667
1012,1.37755694444444
1013,1.05440138888889
1014,1.15929583333333
1015,1.32495833333333
1016,1.01526111111111
1017,1.1174
1018,1.49784444444444
1019,1.09977777777778
1020,1.29644861111111
1021,1.55499305555556
1022,1.36939861111111
1023,1.15802361111111
1024,1.43313611111111
1025,1.1430625
1026,1.27117638888889
1027,1.48140694444444
1028,1.09030493915533
1029,0.363536111111111
1030,0.363813888888889
1031,0.921729166666667
1032,1.11984444444444
1033,0.762916666666667
1034,0.892938888888889
1035,0.576734722222222
1036,0.632370833333333
1037,0.588611111111111
1038,1.08494166666667
1039,2.17703472222222
1040,1.10308194444444
1041,1.12443333333333
1042,1.20356805555556
1043,1.79065138888889
1044,1.45877266387727
1045,1.70552083333333
1046,1.52051043115438
1047,0.860041666666667
1048,1.12620694444444
1049,2.10529722222222
1050,1.64266111111111
1051,1.05808055555556
1052,1.21461805555556
1053,1.27794305555556
1054,1.17523333333333
1055,1.16245138888889
1056,1.18845
1057,2.36645170257123
1058,2.23124861111111
1059,1.87697916666667
1060,1.05274583333333
1061,1.64042916666667
1062,1.30969722222222
1063,1.69074166666667
1064,1.66763055555556
1065,1.12259583333333
1066,1.24544722222222
1067,1.21886388888889
1068,1.2073875
1069,1.42959583333333
1070,1.75266388888889
1071,1.71301388888889
1072,1.29766388888889
1073,1.39107222222222
1074,1.54089051094891
1075,0.994806944444444
1076,1.2607875
1077,1.26775972222222
1078,1.39036111111111
1079,1.24684027777778
1080,1.24797916666667
1081,1.45749027777778
1082,1.20620833333333
1083,1.30702222222222
1084,1.55837526059764
1085,1.83584027777778
1086,1.39986666666667
1087,1.24867222222222
1088,0.881693055555556
1089,0.7368875
1090,0.849813888888889
1091,2.06400277777778
1092,1.09072361111111
1093,0.385609722222222
1094,0.830026388888889
1095,1.36401944444444
1096,0.976869444444444
1097,1.61632638888889
1098,1.32881666666667
1099,1.34721805555556
1100,1.11388888888889
1101,1.17351527777778
1102,1.44463333333333
1103,1.13421527777778
1104,1.24215416666667
1105,1.46038055555556
1106,1.37221388888889
1107,1.10366527777778
1108,1.51569444444444
1109,1.23438637943016
1110,1.08615833333333
1111,1.92121805555556
1112,2.30404166666667
1113,2.1904125
1114,1.1804625
1115,1.20696388888889
1116,1.20794027777778
1117,0.859275
1118,1.32676111111111
1119,1.5283125
1120,1.97476666666667
1121,1.16282777777778
1122,0.989604166666667
1123,1.89009305555556
1124,1.09284583333333
1125,1.4298875
1126,2.30059166666667
1127,1.28920114122682
1128,1.11340277777778
1129,1.29749305555556
1130,1.708975
1131,1.1452
1132,1.42249722222222
1133,2.17467777777778
1134,1.51587916666667
1135,1.18516527777778
1136,1.34987638888889
1137,1.83290972222222
1138,1.367125
1139,1.17362638888889
1140,1.62210987482615
1141,1.10141111111111
1142,0.915968055555556
1143,0.552046610169492
1144,0.573923611111111
1145,0.511991666666667
1146,1.30606666666667
1147,0.914016666666667
1148,1.55449861111111
1149,1.89837222222222
1150,1.23829444444444
1151,0.812391666666667
1152,0.803369444444444
1153,1.40897083333333
1154,1.13246527777778
1155,1.71482001389854
1156,1.02600138888889
1157,1.28399444444444
1158,1.27925694444444
1159,1.00125833333333
1160,1.23852361111111
1161,1.17810138888889
1162,1.63692083333333
1163,1.170525
1164,1.27514583333333
1165,1.67076666666667
1166,1.31059722222222
1167,1.00383333333333
1168,1.49238055555556
1169,1.34865416666667
1170,0.927541348158443
1171,1.34160416666667
1172,1.00741666666667
1173,0.827452777777778
1174,1.01660138888889
1175,1.34029305555556
1176,1.17303472222222
1177,0.9003125
1178,1.15396666666667
1179,1.27692638888889
1180,0.840975
1181,1.19022638888889
1182,1.57012222222222
1183,1.53934027777778
1184,1.02600833333333
1185,1.26630694444444
1186,1.13968055555556
1187,1.14189861111111
1188,0.946708333333333
1189,1.52168888888889
1190,0.955358333333333
1191,1.00877361111111
1192,1.00006388888889
1193,1.06569444444444
1194,1.31282777777778
1195,1.27924583333333
1196,1.71003194444444
1197,1.48681388888889
1198,1.11169958275382
1199,1.04273472222222
1200,0.8444875
1201,1.086475
1202,1.41861805555556
1203,1.05018472222222
1204,0.893380555555556
1205,1.03229861111111
1206,1.31569305555556
1207,1.03902638888889
1208,0.792680555555555
1209,0.8292
1210,1.40436388888889
1211,1.23724027777778
1212,0.938630555555556
1213,1.18499027777778
1214,1.15602777777778
1215,1.27414027777778
1216,1.05055694444444
1217,0.967993055555556
1218,1.11727638888889
1219,1.15825138888889
1220,1.2024125
1221,0.937431944444444
1222,0.703227777777778
1223,1.28969166666667
1224,0.875938888888889
1225,1.36661014593468
1226,1.05359444444444
1227,1.12913611111111
1228,0.865554166666667
1229,1.11596111111111
1230,0.987656944444444
1231,1.3940125
1232,1.07205833333333
1233,0.8402125
1234,1.12315555555556
1235,0.907751388888889
1236,1.09385416666667
1237,0.746393055555556
1238,1.06291527777778
1239,0.894295833333333
1240,0.940344444444444
1241,0.930879610299234
1242,1.072425
1243,0.819261111111111
1244,0.8630875
1245,1.15215694444444
1246,0.664506944444444
1247,1.00226388888889
1248,0.7573875
1249,0.942068055555556
1250,0.719208333333333
1251,0.854416666666667
1252,1.02461805555556
1253,0.838466666666667
1254,0.818594444444444
1255,0.925590277777778
1256,1.11319166666667
1257,0.903229166666667
1258,0.765091666666667
1259,0.473933333333333
1261,0.783662944162437
1262,1.04777222222222
1263,0.686122222222222
1264,0.809513888888889
1265,0.754768055555556
1266,0.768819444444444
1267,0.593848611111111
1268,0.759790277777778
1269,0.721676388888889
1270,1.06588472222222
1271,0.535668055555556
1272,0.887029166666667
1273,1.18684166666667
1274,0.735690277777778
1275,0.701481944444444
1276,0.8280875
1277,0.846070833333333
1278,0.862901388888889
1279,0.600102777777778
1280,0.860116666666667
1281,0.979677777777778
1282,0.662680555555556
1283,0.770927777777778
1284,0.857222222222222
1285,0.587675
1286,0.826683844011142
1287,0.690255555555556
1288,0.356581944444444
1289,0.3449625
1290,0.6329375
1291,0.4986625
1292,0.416356944444444
1293,0.5082
1294,0.671118055555556
1295,0.835863888888889
1296,0.460059722222222
1297,0.5651125
1298,0.513563888888889
1299,0.715277777777778
1300,0.390095833333333
1301,0.3727
1302,0.377094444444444
1303,0.478170833333333
1304,0.626979166666667
1305,0.626388888888889
1306,0.550226388888889
1307,0.677659722222222
1308,0.490948611111111
1309,0.340086111111111
1310,0.347429166666667
1311,0.353397222222222
1312,0.360175
1313,0.369911111111111
1314,0.374511111111111
1315,0.365605555555556
1316,0.693218055555556
1317,0.742609722222222
1318,0.660384722222222
1319,0.572525
1320,1.10535883424408
1321,0.519913888888889
1322,1.05143194444444
1323,0.845633333333333
1324,0.545769444444444
1325,0.750415277777778
1326,0.611626388888889
1327,0.538695833333333
1328,0.806768055555556
1329,1.0755125
1330,0.740769444444444
1331,0.869620833333333
1332,0.655284722222222
1333,0.789268055555556
1334,0.5204625
1335,0.776973611111111
1336,0.964176388888889
1337,1.15857083333333
1338,0.878834722222222
1339,0.680927777777778
1340,0.849176388888889
1341,0.868880555555556
1342,0.711380555555556
1343,1.05129583333333
1344,0.853215277777778
1345,0.848234722222222
1346,0.754343055555556
1347,1.05648888888889
1348,0.772468055555556
1349,0.843156944444444
1350,1.43358194444444
1351,1.09124530924253
1352,1.09365138888889
1353,1.01167083333333
1354,1.21052916666667
1355,0.849601388888889
1356,0.954188888888889
1357,1.48313194444444
1358,1.41342222222222
1359,0.984630555555556
1360,0.86565
1361,1.13653472222222
1362,0.990456944444444
1363,0.806261111111111
1364,1.08073194444444
1365,0.979494444444444
1366,0.9024
1367,0.796109722222222
1368,1.23277885952712
1369,0.893925
1370,0.800463888888889
1371,1.19218055555556
1372,1.12576805555556
1373,0.885779166666667
1374,0.991977777777778
1375,1.2651625
1376,1.09525416666667
1377,0.938793055555556
1378,1.39774722222222
1379,1.3469659485754
1380,0.938613888888889
1381,1.00631944444444
1382,1.18835
1383,1.03470555555556
1384,1.053375
1385,1.90422222222222
1386,1.08066944444444
1387,0.950769444444444
1388,1.19639444444444
1389,1.3677125
1390,0.972020833333333
1391,1.22045138888889
1392,1.81556111111111
1393,1.67120555555556
1394,0.772461111111111
1395,0.775525
1396,0.881047222222222
1397,1.376
1398,1.03705416666667
1399,1.3027375
1400,1.27997777777778
1401,1.04460138888889
1402,1.57408888888889
1403,1.25125
1404,1.08365694444444
1405,0.965590277777778
1406,1.08137222222222
1407,1.74166805555556
1408,0.976200138985407
1409,1.11540555555556
1410,1.417
1411,1.01601805555556
1412,1.06453194444444
1413,1.77809444444444
1414,1.36618611111111
1415,1.05171388888889
1416,1.18631527777778
1417,1.83275972222222
1418,1.0242
1419,1.36181666666667
1420,1.73392777777778
1421,1.70206666666667
1422,1.0216125
1423,1.47837222222222
1424,1.37509027777778
1425,1.11085138888889
1426,0.958351388888889
1427,1.2909375
1428,1.14650138888889
1429,1.2119375
1430,1.21970694444444
1431,1.62893611111111
1432,1.02756111111111
1433,1.18839861111111
1434,1.63316805555556
1435,1.65158888888889
1436,1.21016527777778
1437,1.39366944444444
1438,1.25163611111111
1439,1.42857162726008
1440,1.23920972222222
1441,1.261375
1442,1.4852875
1443,1.24643194444444
1444,1.34730277777778
1445,0.9686625
1446,1.1924875
1447,1.21160138888889
1448,1.5307875
1449,0.794559722222222
1450,1.41317083333333
1451,1.31112638888889
1452,1.01055555555556
1453,2.01798194444444
1454,1.47753333333333
1455,1.51640138888889
1456,1.52461944444444
1457,1.45423472222222
1458,1.4222
1459,1.70215972222222
1460,1.53603611111111
1461,0.850175
1462,0.909545517720639
1463,1.44684305555556
1464,1.11398055555556
1465,1.54151388888889
1466,1.23415277777778
1467,1.22877916666667
1468,1.24806111111111
1469,1.62284722222222
1470,1.74199027777778
1471,1.05464166666667
1472,1.43621276595745
1474,2.07546308724832
1475,1.52552777777778
1476,1.49313333333333
1477,1.32399722222222
1478,1.30631805555556
1479,1.68993611111111
1480,1.63314444444444
1481,1.48462222222222
1482,1.24349027777778
1483,1.81272411396803
1484,1.57598611111111
1485,1.34063194444444
1486,1.43580833333333
1487,1.91729305555556
1488,1.46544027777778
1489,1.45346527777778
1490,1.97411666666667
1491,1.24944166666667
1492,1.17623472222222
1493,1.49821666666667
1494,2.01598194444444
1495,1.60852083333333
1496,1.45756388888889
1497,1.88401805555556
1498,1.12896388888889
1499,1.79322083333333
1500,1.68120277777778
1501,1.3513148019458
1502,0.951227777777778
1503,1.31458194444444
1504,1.633025
1505,1.17213203613621
1506,1.45634166666667
1507,1.24844166666667
1508,1.42677777777778
1509,1.223025
1510,1.35664722222222
1511,1.37758888888889
1512,1.90299583333333
1513,1.02363611111111
1514,1.01477777777778
1515,1.32935972222222
1516,1.30569722222222
1517,1.47233055555556
1518,1.22573333333333
1519,0.4942125
1520,0.901894444444444
1521,0.532573611111111
1522,0.649884722222222
1523,0.474222222222222
1524,0.787309722222222
1525,0.551883333333333
1526,0.953105555555556
1527,1.7757625
1528,1.2223
1529,1.26571666666667
1530,1.35492361111111
1531,1.14265555555556
1532,1.65486805555556
1533,1.08799583333333
1534,1.24434027777778
1535,1.07128472222222
1536,1.39522916666667
1537,1.08519583333333
1538,1.15512777777778
1539,0.567810344827586
1540,1.47710466988728
1541,1.12402083333333
1542,1.26539027777778
1543,1.38524444444444
1544,1.16658611111111
1545,1.146725
1546,1.2833125
1547,1.24875972222222
1548,1.12690138888889
1549,1.32392638888889
1550,1.33597361111111
1551,1.17183333333333
1552,1.14487638888889
1553,1.25366527777778
1554,1.17388055555556
1555,0.776958333333333
1556,1.26795277777778
1557,1.10901527777778
1558,1.14529166666667
1559,0.856493055555556
1560,0.826533333333333
1561,1.11383599722029
1562,0.999601388888889
1563,1.05048888888889
1564,1.15303055555556
1565,1.30012361111111
1566,1.08476527777778
1567,1.08174444444444
1568,1.02507361111111
1569,1.18652361111111
1570,1.27335277777778
1571,1.0971625
1572,1.01451666666667
1573,0.819816666666667
1574,1.05445694444444
1575,1.07134861111111
1576,0.751886111111111
1577,0.868708333333333
1578,0.602679166666667
1579,0.766475
1580,0.776825
1581,0.916776388888889
1582,1.51938194444444
1583,0.980070833333333
1584,1.05344444444444
1585,1.25368611111111
1586,0.902256944444444
1587,1.14166944444444
1588,1.06487638888889
1589,1.08785416666667
1590,1.01936944444444
1591,1.09122777777778
1592,1.41348472222222
1593,1.07887143849896
1594,1.19593472222222
1595,1.35053611111111
1596,1.45862916666667
1597,1.13068194444444
1598,0.986933333333333
1599,0.9908
1600,0.801318055555556
1601,0.898886111111111
1602,1.45539722222222
1603,1.033025
1604,0.931480555555556
1605,0.832379166666667
1606,0.963808333333333
1607,0.9189875
1608,0.970947222222222
1609,1.42347777777778
1610,1.15673611111111
1611,0.930876388888889
1612,0.881225
1613,0.681179166666667
1614,0.968184722222222
1615,0.986495833333333
1616,1.39558611111111
1617,1.21305
1618,0.702834722222222
1619,0.945856944444444
1620,1.06575138888889
1621,0.843881944444444
1622,1.0213
1623,1.37116608756081
1624,1.16274722222222
1625,0.845822222222222
1626,0.849976388888889
1627,1.22784166666667
1628,0.713901388888889
1629,0.925219444444444
1630,0.983486111111111
1631,1.16149305555556
1632,1.15339583333333
1633,1.05596388888889
1634,1.00143333333333
1635,0.760958333333333
1636,0.763498611111111
1637,0.681680555555556
1638,0.791641666666667
1639,1.02176388888889
1640,0.950170952050035
1641,0.961205555555556
1642,0.936806944444444
1643,0.792311111111111
1644,0.777829166666667
1645,1.06811666666667
1646,0.773604166666667
1647,0.698565277777778
1648,0.579713888888889
1649,0.842119444444444
1650,0.752415277777778
1651,0.801738888888889
1652,0.828869444444444
1653,0.7705375
1654,0.959801388888889
1655,0.9788
1656,1.13492842251564
1657,0.569483333333333
1658,0.559966666666667
1659,0.563915277777778
1660,0.556359722222222
1661,0.594322222222222
1662,0.739004166666667
1663,0.808643055555556
1664,0.816776388888889
1665,0.640047222222222
1666,0.785006944444444
1667,0.613993055555556
1668,0.661361111111111
1669,0.599065277777778
1670,0.381322222222222
1671,0.382819444444444
1672,0.38515
1673,0.385877777777778
1674,0.381584722222222
1675,0.427230555555556
1676,0.377330555555556
1677,0.370469444444444
1678,0.364406944444444
1679,0.366302777777778
1680,0.366986111111111
1681,0.371572222222222
1682,0.378304166666667
1683,0.376390277777778
1684,0.367845833333333
1685,0.3710375
1686,0.384909722222222
1687,0.733323611111111
1688,0.784534722222222
1689,0.775120443740095
1694,0.614065789473684
1695,0.531706944444444
1696,0.502047222222222
1697,0.680838888888889
1698,0.525869444444444
1699,1.41017361111111
1700,1.00198333333333
1701,1.15866666666667
1702,1.03805694444444
1703,0.947990277777778
1704,1.10647083333333
1705,0.967008333333333
1706,0.935009722222222
1707,1.211
1708,0.9187625
1709,0.988108333333333
1710,1.00823194444444
1711,0.905425
1712,0.860218055555556
1713,0.922297222222222
1714,1.0161875
1715,1.11950833333333
1716,0.747444444444444
1717,0.993526388888889
1718,0.6847875
1719,0.930373611111111
1720,1.04000555555556
1721,0.866629166666667
